sensor_index,name,latitude,longitude,pm2.5
67837,Hillside Pool Outside,37.877342,-122.084526,2.0
67849,McAllister,37.95098,-122.5422,0.0
67889,Elk Meadow Cabins,41.32415,-124.03715,
67911,Whispering Oaks,37.194065,-121.818016,3.3
67921,South Orland,39.725834,-122.17916,15.0
67945,Yorkshire Place,37.80447,-121.91383,2.0
67959,PINE LANE,37.392467,-122.12716,0.0
67969,Bellamy,37.92763,-122.06906,2.3
67973,Corinth,38.133324,-121.293884,0.8
67975,"Terrace Ave, Kentfield",37.95597,-122.54421,0.2
67977,Club Drive,37.498543,-122.291245,0.7
67981,Oakraider,37.863846,-122.01218,1.0
67985,Forest Hill,37.74576,-122.46576,3.4
67997,Eagle Rock,37.904293,-122.51085,1.0
68025,17000 E. HWY 120 Ripon CA. 95366,37.795162,-121.100784,1.1
68057,SCT Outside,36.43751,-121.79037,0.1
68097,Ruth Court,37.46938,-122.13189,1.0
68117,Lynwood Place (Outside),36.94366,-121.797195,2.1
68157,Benziger Winery Terrace,38.360844,-122.54281,0.0
68167,Mission Blvd,38.467434,-122.67717,0.0
68179,35th St. &amp; Cerrito Ave.,37.94094,-122.33466,1.5
68291,Crestwood,37.27533,-121.888275,0.8
68321,Camp Lagunitas,38.017174,-122.69758,0.2
68333,Begen,37.375214,-122.08486,1.5
68339,Bautista Ct,37.434647,-122.11732,0.0
68347,Ceridwen,37.527138,-121.92761,0.0
68349,Potting Shed,37.900112,-122.26726,2.1
68353,Coronado Ave,37.498417,-122.458015,0.0
68357,Stockton ST,38.503876,-122.47669,7.5
68377,SERRA PARK,37.342243,-122.043686,0.9
68389,East Mulligan Hill,37.992462,-121.90095,1.3
68391,Cambridge,37.44782,-122.17427,1.1
68393,Dover Elementary,37.959187,-122.35028,2.3
68397,Ramona @ Matadero Creek,37.425735,-122.13241,0.0
68427,BRC Tower in Gerlach NV,40.65682,-119.35986,1.0
68433,5819 Zileman Drive,37.2453,-121.820816,1.0
68441,Sousa Drive,37.9116,-122.077835,1.2
68443,San Pablo Terrace,37.63505,-122.48531,2.1
68463,SKC,38.704964,-122.95406,0.0
68473,purpleopolis,38.42745,-122.65245,0.7
68497,Mingoia Street,37.657265,-121.8262,1.8
68509,South Side Yard,38.027725,-122.56037,0.2
68515,Lower Beatty,37.204376,-122.077896,0.1
68533,N.H. Hatton Road,36.54794,-121.9143,2.2
68553,Fox Hollow,37.42519,-122.26376,0.0
68573,Fifth Avenue,37.787792,-122.46373,0.1
68585,Graystone Deer Out,37.22714,-121.85765,1.6
68601,Figlandia2,37.856575,-122.27728,0.0
68603,Kenwood,38.416855,-122.55802,0.1
68605,Robson Harrington,37.973755,-122.56796,0.1
68617,Fremont Foothill Area,37.557526,-121.94553,2.5
68625,Oakdale S.Maag,37.76413,-120.82788,4.7
68629,Saint Francis Way,37.4865,-122.257065,0.3
68631,McConnell Lane,37.890648,-122.03529,1.8
68645,Kirkham outside,37.760082,-122.46552,2.3
68651,Riverwood,38.78521,-120.87171,1.5
68655,Skyline and Portola Heights Rd,37.293793,-122.15922,0.4
68657,"Gold Coast, Morton St.",37.769444,-122.26249,2.6
68661,Sarkesian Dr and Putman Way,38.249386,-122.609604,1.2
68667,Sunnyvale Courtyard (Outside),37.372013,-122.0079,0.9
68669,Cherry Street,38.243786,-122.651924,1.0
68695,yard,37.738823,-122.472466,0.0
68699,1250 Fremont Ave - Outside,37.352005,-122.07945,0.0
68707,Franklin St,37.541706,-122.503204,5.1
68711,Backyard,37.826874,-122.245255,3332.3
68713,Austin,37.652588,-122.08556,1.9
68719,Hills Of El Dorado,38.678123,-121.011955,1.2
68801,Fairway Dr.,38.245377,-120.36464,2.5
68881,Bohlman Rd and Bay Spring,37.226486,-122.040886,0.0
68907,Space Scinces Lab - UCB,37.880585,-122.24368,2.3
68939,Harbor Pegasus Racing,36.96654,-122.00283,4.3
68947,The Presentation School,38.26647,-122.46057,1.3
68951,Redwood,37.87294,-122.289795,0.2
68967,Cedar Hill,38.02555,-122.55063,6.6
68985,MID Exchequer Powerhouse,37.584507,-120.2731,2.0
69029,Pine Knoll Out,37.876053,-122.082344,1.2
69031,Rio Vista Elementary School,34.393654,-118.90688,11.0
69033,Washington Ridge,39.325836,-120.88086,2.5
69041,Thunderbird,38.05766,-122.57345,0.0
69045,Kewanee,38.64725,-121.2406,2.6
69049,"Horse Hill, Walnut Creek",37.891056,-122.03774,1.4
69055,BLS Drive and Meadow Drive,38.258194,-120.32942,2.1
69059,Edmonton Drive,39.38454,-119.777626,4.9
69061,Frenchmans Creek,37.486,-122.4458,3.1
69071,harmless science experiment,37.122826,-121.990005,0.7
69081,Tahoe,39.008076,-120.112495,1.2
69099,Petit Trianon,37.334473,-121.94605,1.5
69109,Platinum St.,37.5862,-122.00911,2.0
69117,Monterey Trailhead,37.528393,-122.31544,0.4
69123,Diamond A Point Paco,38.30272,-122.547714,0.3
69129,Pine Acres,38.373123,-120.63167,0.0
69131,Sausal Street,37.798626,-122.220345,3.4
69133,"Los Gatos , Suview dr",37.225327,-121.93972,1.0
69135,Millside Lane,37.90397,-122.55458,1.3
69143,Adeline Dr,37.58277,-122.38098,1.3
69155,Lily’s Place,38.293785,-122.484215,0.3
69173,Rolling Hills Club Tennis Swim and Fitness,38.124992,-122.60417,0.2
69185,Mid Los Altos,37.369972,-122.099785,0.2
69189,Rosecrest Terrace,37.330585,-121.92276,1.1
69191,Lexington,37.5254,-122.35356,0.0
69193,Woodside Glens (Raven),37.438015,-122.25643,0.4
69197,Arlington Way,37.463257,-122.168274,0.4
69201,North Glendora,34.142437,-117.84944,16.0
69207,Sunset Dr - San Carlos,37.491245,-122.26894,0.4
69219,Black Dog Ranch,38.726883,-122.90104,0.1
69221,Crystal Heights,38.754105,-120.78927,2.0
69227,smoke,37.819614,-121.98154,1.4
69235,"Boyd Avenue, Oakland",37.83963,-122.25525,1.5
69237,Stratford Way,37.54529,-122.31547,0.8
69243,Diamond Heights Blvd,37.74496,-122.43846,2.1
69249,manzanita at villanova,37.841022,-122.19643,1.8
69259,Summit West - Mountain Charlie,37.133663,-121.99027,2.0
69267,Calera Wine Company,36.738834,-121.37092,10.5
69269,Dick Rothkopf,37.889374,-122.45695,1.3
69283,Cherry Ridge Road,38.41454,-122.88196,1.3
69287,Gardenview,38.479656,-122.71558,0.0
69301,Amber Trail Gulch,38.751568,-120.57744,2.1
69315,Apollo Ct,38.108173,-122.60364,0.1
69329,"Gazania, Novato",38.117172,-122.57156,0.6
69331,719 Keokuk,38.241196,-122.64864,0.5
69333,Emery Cove,37.837288,-122.30952,1.9
69339,Backyard Balcony,37.524307,-122.3308,0.7
69341,Pine Knoll,39.209606,-120.961655,0.0
69353,Hillsdale and Cherry,37.272488,-121.88925,0.8
69355,GrizzlyPeakAndSummit,37.882324,-122.248436,3.1
69361,Mount Carmel,37.485394,-122.24138,1.1
69373,Moon Lane,37.381622,-122.163795,0.0
69375,Roaring Water Way,37.160606,-121.97068,1.0
69387,College-Dartmouth outside,37.41917,-122.152916,0.1
69389,333 outdoor,37.56173,-122.33853,0.8
69401,Caribbean - Outside,37.54686,-122.325294,0.6
69403,"Sunshine Gardens, SSF",37.6696,-122.43797,1.8
69415,Pacheco,37.98746,-122.075935,1.2
69417,Kings Mountain Stable,37.433132,-122.283775,0.0
69419,Diamond / Conrad,37.738354,-122.43612,3.5
69435,Black Oak Farm,38.377174,-122.42236,0.5
69439,De Anza,37.486046,-122.26066,0.5
69443,Indian Cliffs Dr,39.830868,-121.83336,3.0
69451,Jasper Ridge,38.298992,-122.45143,0.0
69459,Fairway Dr.,38.062897,-122.56314,0.0
69461,Last House,37.71373,-122.46912,1.1
69469,Agate Bay,39.235676,-120.074684,1.2
69471,Central Belmont,37.522278,-122.29751,2.4
69479,Vinvista Farm,38.316044,-122.502426,1.7
69487,Camp Quail,38.62775,-122.964165,0.0
69489,Valley Oak St,37.362514,-122.20673,0.5
69491,Leavesley at Crews,37.037693,-121.520004,4.1
69505,"590 Via de la Vista, Inverness, CA 94937",38.110325,-122.88129,4.1
69511,Ralston Ave,37.575157,-122.34957,1.1
69515,Chicken Ranch Beach 94937,38.111233,-122.86595,2.9
69517,Sanborn Park Proper,37.235,-122.06009,0.0
69519,Falstaff Road,38.373947,-122.888565,0.0
69525,Parkview,37.26804,-121.847694,0.9
69529,Glidden View,32.776573,-117.17514,6.6
69539,Henwood Ranch,39.20931,-121.356834,3.9
69541,Shelter Creek,38.32756,-122.29209,0.8
69547,Golden Rain e12,37.87871,-122.081665,1.8
69557,Ashley and Balir,37.053818,-122.076485,0.0
69565,929 Olympus Court,37.336525,-122.051765,0.7
69579,Amapola Ave.,37.613968,-122.4725,1.4
69581,Stockholm #2,39.364285,-120.246864,3.2
69583,Saddle Wood,38.118942,-122.55037,0.0
69587,Sea view,37.81957,-122.222786,2.5
69599,Aspen Ct,37.7165,-121.72919,1.2
69639,Cali oughtta be here,37.158863,-121.98413,5.6
69655,Air Wolf,37.884144,-122.25723,2.2
69671,Cambria_Leimert_Outside,35.573963,-121.10373,4.7
69673,BT,37.355865,-122.05784,0.6
69679,Merced Heights,37.72048,-122.46517,2.2
69681,Front Porch,36.876312,-121.62787,2.2
69683,Upper Valona,38.051,-122.22604,0.4
69689,The Lakes,37.92104,-121.61663,1.8
69693,HawkHaven,37.392914,-122.19657,0.2
69699,4XX S 16th St,37.3367,-121.8699,0.7
69709,McManus Cabin,37.085735,-119.29821,10.2
69715,Orange Blossom,38.011585,-122.547935,0.2
69773,SCAP_14,34.079445,-118.11298,9.9
69791,The House of the Big Blue Fish,37.37178,-122.01952,0.6
69851,3272 Thompson Ave.,37.75891,-122.226944,0.9
69859,Domaine Carneros Winery,38.25556,-122.35112,1.1
69875,Petite Sirah,37.664124,-121.90175,1.6
69881,Sun Valley - Shannon Ln,37.98734,-122.55337,0.4
69885,The Ranch Outside,37.904057,-122.49334,0.8
69889,Chapel Drive,37.8877,-122.164856,0.6
69899,The Dunes Marina,36.66424,-121.80471,1.9
69905,Churchill Ave,37.44306,-122.232414,0.3
69907,Maggie’s Farm,38.307518,-122.50066,0.8
69909,CTC 1770 Scott,37.785942,-122.43812,3.0
69913,DCK,37.40298,-122.286255,0.2
69927,Frandoras Circle,37.991257,-121.75335,0.6
69929,Vistara1,38.483406,-122.6912,0.0
69931,Blackney Ranch,38.38426,-122.837006,0.0
69941,Garland,37.439137,-122.131676,0.1
69949,Sammy's House,37.286858,-121.99189,1.0
69961,Lovall Valley,38.29377,-122.435455,2.2
69965,Golestan School,37.903416,-122.289536,2.7
69985,House,38.008663,-122.615005,0.1
69987,Bent Creek - Bridge Creek Drive,37.738503,-121.91423,1.7
69991,Page Mill Rd,37.360428,-122.17372,0.2
69993,Partridge Knolls,38.125664,-122.5761,0.4
69995,Burgandy Way,38.400013,-122.88309,0.5
69997,30 Maoli,38.02787,-122.583115,0.2
69999,Los Cedros,38.104267,-122.6115,0.2
70003,Alliance Redwoods Conference Grounds,38.43461,-122.97548,0.1
70005,Moon Mountain Road,38.339092,-122.48039,0.0
70007,Madera Gardens,37.92791,-122.52102,0.1
70011,Teahouse,37.04903,-122.02667,0.0
70013,Windsor T-S,37.44356,-122.18547,0.0
70025,8566 outside,38.55301,-122.72192,0.0
70027,Peachland Road,39.073917,-123.41452,0.1
70031,Chipper Hill,37.2521,-122.05436,1.1
70035,S 20th Brookwood,37.340477,-121.86697,0.7
70043,Elena Avenue,37.451565,-122.20408,0.5
70069,Leeward Road,38.730167,-123.48278,1.0
70075,Juniper Drive,37.470898,-122.18211,0.8
70077,Midpeninsula Regional Open Space District - SFO,37.313175,-122.18563,0.5
70079,HORN AVE,38.362617,-122.523636,0.4
70083,NCEFT,37.44717,-122.27764,0.0
70091,Orinda Country Club,37.89199,-122.18866,0.0
70097,Christmas Tree Hill,37.924404,-122.53541,0.0
70109,Krusi,37.75363,-122.24029,1.6
70125,Northstar,39.2845,-120.126656,1.4
70129,Anamor,37.45989,-122.23346,0.3
70143,South Los Altos,37.351665,-122.06778,0.2
70147,SMPH - Monroe &amp; Harrison,37.351574,-121.94915,0.4
70153,OST RidgeRunner,37.343563,-122.20047,0.4
70159,Palo Alto Ave,37.39136,-122.08944,0.2
70161,South Dish,37.40044,-122.166855,0.0
70163,Glenbrook,39.09431,-119.94153,0.5
70167,Mine,37.677536,-121.76499,1.9
70169,MASUK-ANGIN,37.932514,-122.34189,2.5
70173,Charmian,38.466255,-122.65878,3.7
70195,Sea Gate Road,38.696445,-123.43428,2.0
70197,"Brookdale Neighborhood, Carmel",36.537342,-121.8693,1.5
70215,Steve,39.763123,-120.52581,2.0
70217,TAHOE ISLAND DR,38.922325,-120.006035,0.0
70235,Pennyroyal Street,38.2922,-122.26522,0.8
70239,Garden,38.71275,-122.95569,0.0
70247,159164,37.36971,-122.34407,1.5
70249,Highlander Ranch,35.69014,-120.734795,1.6
70299,Anita Court,37.89078,-122.09925,1.0
70307,"Los Cerros, Folsom, CA",38.665226,-121.14617,2.5
70317,Middle Road,39.875286,-123.50734,0.1
70323,West Cliff,36.960854,-122.02581,4.0
70327,Hellfinger Farms,38.12412,-122.597626,4.1
70329,McBrown,38.2678,-122.71294,0.5
70353,SRJC Shone Farm,38.503876,-122.8718,1.4
70359,San Lorenzo,37.676544,-122.12063,0.0
70363,JacksonSt_AlbanyCA,37.894848,-122.30305,1.2
70375,Sharks,37.555183,-122.03878,0.0
70379,Stevens Creek Blvd &amp; N Wolfe Rd,37.324493,-122.01217,0.0
70403,100 Canada Vista,37.320427,-122.27031,0.3
70449,Corte Balboa,37.952034,-122.53239,1.3
70475,Aviator Ct,37.0524,-122.03299,0.1
70477,Buena Vista,38.866302,-121.07375,1.2
70495,Creekview Vinyards/FEVS,37.08609,-121.56962,0.0
70499,Cypress Cottage,37.63375,-122.49079,6.3
70503,Edgewood,37.45,-122.126945,0.4
70509,Twin Creeks2-Grebob,37.246185,-121.99613,0.2
70515,The Madison Outside,38.000645,-122.527374,0.1
70523,14 Arastradero,37.38335,-122.19151,0.0
70525,Medlock Ames,38.606976,-122.76003,0.0
70539,Rocky Creek Road,37.33263,-122.20542,0.6
70545,"Outside Keane Drive, Carmichael",38.591763,-121.344025,2.6
70549,M-C outside,37.877098,-122.022736,0.2
70553,West Heights,37.235275,-122.007484,3.5
70557,MARIN VALLEY MOBILE COUNTRY CLUB,38.043716,-122.52299,0.0
70569,Rollingwood / Palmhaus,37.62681,-122.44654,2.4
70571,Hobby Ranch,39.196877,-123.03556,0.1
70577,Penryn,38.855164,-121.15531,2.6
70609,Spirit Rock Meditation Center,38.018604,-122.64403,1.3
70615,Elliot St.,37.363018,-121.97121,0.4
70623,"Rosy Ln, Carmichael",38.624893,-121.32177,1.4
70631,Belmont Shores,37.533646,-122.26709,0.0
70635,MVXC - Byrne,37.320393,-122.0585,0.6
70651,LeBrun Estates,37.73332,-122.13488,0.4
70657,MTV,37.41572,-122.09658,0.0
70675,Casa Rudolph,38.088142,-122.569565,0.6
70677,JZ Outside,37.257515,-122.017265,70.7
70679,Home,37.64743,-122.468575,3.0
70685,Vinedo,37.361534,-122.141106,0.2
70689,McKinnon at Phelps Backyard 10 Ft Above Grade,37.73781,-122.392265,2.3
70691,Near Sonoma Mountain Elementary School,38.267597,-122.63163,0.2
70695,John Scott Trail (West),39.17363,-120.23333,10.5
70699,EdisonPA,37.763096,-122.23486,2.4
70701,Zhanger Household,37.680096,-122.40311,2.0
70703,West Dry Creek Rd - Koch,38.666553,-122.95513,0.0
70707,BEDlaM,37.246357,-121.915955,1.4
70719,Red Rock Rd,37.361305,-122.16213,0.2
70725,OAK SHADE LN,38.11827,-122.55762,0.0
70729,Bluebonnet,37.050243,-122.02595,0.0
70739,Pullman Ave,37.514706,-122.298454,2.7
70757,"Woodstock Circle, Vacaville",38.361134,-121.95014,5.2
70759,Natomas Park - Heron,38.667503,-121.5085,2.8
70761,Spyglass,37.91198,-121.740295,0.5
70773,Eden Bower,37.45009,-122.25441,0.0
70777,Eccleston &amp; Sun Valley,37.930737,-122.069466,0.5
70781,Joker,38.87327,-120.03987,1.7
70785,EstatesOutside,37.294132,-121.76025,1.7
70793,Culver Clarkdale,34.009174,-118.40904,8.0
70859,443 Shepherd Ave,37.312866,-121.89442,1.3
70861,Lowell Outside,37.435867,-122.14706,0.1
70871,Bear Creek Rec,37.141594,-122.08988,0.0
70877,WelcomeWay-Outside,39.41623,-119.797,3.7
70883,YOSE @ El Portal,37.67148,-119.80822,1.8
70891,Hayward Park on El Camino,37.5545,-122.3172,0.7
70893,Lunardi Electric,38.41115,-122.79491,0.0
71001,uxoman,37.703487,-121.404526,0.2
71325,"Fort Miley, SF, CA",37.7805,-122.5052,1.4
71441,Upper Coach Drive,37.968754,-122.25815,1.1
71443,MoonRiver,37.561237,-121.99151,29.1
71451,Yellow Hill,34.077316,-118.94425,8.0
71461,City Hall [COSL],37.728603,-122.159325,1.0
71471,Chestnut ST,37.511475,-122.26958,0.5
71481,KensingtonWaySJM,37.74224,-122.46113,0.5
71485,Aufmugo Sensor,37.430134,-122.149925,0.8
71491,Monte Cristo,37.97213,-122.61253,0.0
71497,Roberta &amp; Turkey Farm,37.417004,-122.26114,0.5
71503,Rear deck,37.806805,-122.22055,1.8
71525,Lower Alcatraz Place,37.908234,-122.549126,1.2
71539,M&amp;M Cerro Chico Los Gatos,37.224884,-121.963264,3.9
71541,Felton Heights,37.042908,-122.089485,0.0
71549,Coombsville,38.31389,-122.237625,1.5
71561,Blaburtings,37.84279,-122.25046,2.5
71565,Dixon St,34.446327,-119.74282,13.5
71569,Alexander Ave,37.97676,-122.54792,0.0
71577,Hartford Avenue,37.316326,-121.899376,0.9
71585,6820 Thornhill,37.840385,-122.20417,3.7
71593,Chateau,37.67128,-121.758095,1.4
71595,Washington Park Sunnyvale,37.37511,-122.0423,0.0
71603,Tipperary Court,37.743557,-122.25785,4.0
71605,Portola Hts - 5 Points,37.27389,-122.18016,0.5
71609,"Harbour Towne, Glen Cove",38.07087,-122.21457,0.3
71611,Clover rd,37.668587,-122.03626,1.7
71621,197 EL TOYONAL,37.883125,-122.20065,1.5
71639,Town and Country Drive,37.813686,-122.00026,1.9
71641,dj,37.880245,-122.03035,1.5
71733,White Hill School,38.002796,-122.60615,0.8
71753,House Wooster,38.62941,-122.86285,0.0
71755,Between Lexington and Rollins,37.586163,-122.33843,1.3
71763,476 McCall Drive Benicia Ca 94510,38.080914,-122.154526,0.2
71769,"1232 Kains Ave. Berkeley, CA 94706",37.88125,-122.29547,13.3
71771,TnTFarms,38.4064,-122.9221,0.8
71781,Cedar Street Outside,37.876698,-122.28159,2.0
71787,PAPA JOE,38.895393,-121.32332,1.1
71791,Schiller2,36.970497,-122.05811,2.2
71793,Quail Hollow Bowl,37.08128,-122.07145,0.1
71797,Oakland Near Highland OUTDOOR,37.82623,-122.233185,3.0
71799,Bayliss Pl,37.219982,-121.761406,1.0
71813,Sunland,34.273727,-118.305725,22.5
71829,Vacaville High School,38.360287,-121.99623,2.6
71841,"Pine Mountain Lake, Groveland, CA",37.851276,-120.18167,0.0
71845,Valley Street,37.86408,-122.28426,0.8
71847,N. Inyo St. Ridgecrest,35.641666,-117.69208,0.0
71921,Pilgrim Outside,37.38931,-122.09552,0.0
72079,The Little School,37.785213,-122.44454,7.8
72081,California State University Maritime Academy - PEAC,38.075485,-122.23302,0.7
72101,Cowper Air,37.44531,-122.154236,0.6
72251,Clio | Mohawk Meadows,39.721348,-120.56694,2.8
72253,Buena Vista Outside,37.1509,-122.1251,0.3
72263,580 Old la Honda outdoors,37.38333,-122.25378,0.0
72269,Dawn Drive,37.36091,-122.03377,2.1
72299,Bryant Place,38.563095,-121.71395,1.1
72309,FLWOD,39.25924,-119.979744,1.6
72325,Peach,37.75722,-122.46616,3.2
72333,Spring Street Outside,36.982567,-122.04551,0.0
72337,Aliso Woods Canyon,33.541534,-117.72325,5.6
72343,VBCPhD2,37.51936,-122.339325,0.8
72459,San Gabriel Village,34.089813,-118.102165,15.0
72469,Thoreau Circle,37.900463,-122.5185,1.6
72475,Madrona Springs,39.234596,-120.9885,2.4
72477,Blewett-Willow1,37.308563,-121.89927,0.0
72479,Texafornia,37.466072,-122.2543,0.5
72485,Dirt Alpine,37.321625,-122.18916,0.2
72497,Belmont,37.517548,-122.274185,0.8
72499,TC Marna,38.33017,-121.96168,1.0
72501,Passionfruit Studio,37.98094,-122.29035,1.0
72503,Ridgetop Ranch,37.23949,-122.33049,0.3
72527,Ross@Chabot,37.84919,-122.24657,1.8
72549,Leways,37.886875,-122.26428,2.1
72553,Funston &amp; Traval,37.743374,-122.469154,3.0
72567,Pasture,37.70825,-122.10634,0.4
72573,Sensor3,36.82974,-121.64596,1.6
72577,Tahoe - Outside,39.281662,-120.150795,1.4
72581,MOUNTAIN VIEW,37.387848,-122.0798,0.3
72597,San Bernabe,36.589924,-121.90349,0.0
72599,MSC - Outside,38.027554,-122.570885,0.0
72603,S 18th St.,37.3394,-121.868706,20.0
72609,6948Ridgewood dr,37.83784,-122.19775,2.8
72613,Pinehurst Cabana Club,37.27263,-121.86842,0.8
72615,Carlmont Outdoor Sensor,37.50635,-122.29076,1.3
72795,Windsong Ridge,37.919083,-122.10432,0.2
72809,"Cedar Street, San Carlos",37.50806,-122.26951,0.4
72813,Vista Park,37.26401,-121.85738,1.6
72827,Valencia 20th,37.75838,-122.422386,0.0
72893,Fremont Ave / Oakhurst Ave,37.352345,-122.08342,0.1
72899,Westside Road,38.577606,-122.87724,0.1
72903,Bearman,39.10681,-123.49967,0.0
72905,Oakville Crossroad,38.445232,-122.385284,5.8
72917,Dunaweal Lane,38.56561,-122.557465,0.0
72927,Spur Trail,37.594467,-122.3995,0.0
72951,641Vistamont,37.90144,-122.2629,2.5
73087,Bridgeway Lakes,38.53357,-121.57614,1.1
73101,Merrill@Circle,37.825848,-122.10734,3.0
73109,310 Carolina St,37.764538,-122.40089,1.4
73111,Burgundy Hill,39.24751,-119.93351,2.1
73117,Funston Ave,37.785404,-122.47195,1.6
73135,Troon Avenue,34.040134,-118.41064,8.8
73137,Kentfield,37.955566,-122.54541,0.0
73139,Ghirard Rd - end,39.350906,-120.17084,2.6
73145,Las Brisas Park,39.54146,-119.87232,0.9
73149,Limerick,37.7412,-122.2509,1.4
73195,Hihn/Azalea,37.074978,-122.07756,0.0
73215,Pacific Elementary School,37.011806,-122.19473,0.0
73219,CV Village,36.481075,-121.733665,1.7
73223,McLaughlin Reserve - mgr res,38.866436,-122.40198,0.0
73229,Green Verdugo Hill,34.254223,-118.34204,11.7
73231,Air Test 1,37.73921,-122.24903,1.9
73237,Silver,37.728706,-122.41765,2.1
73239,Jack's House,37.97246,-122.50989,0.0
73247,Mendocino Front Porch,39.31007,-123.75244,0.5
73263,Pacheco Valle (Novato),38.04919,-122.55154,0.0
73265,Ridgecrest,37.940605,-122.55565,0.0
73267,DHC,38.596745,-122.53148,0.0
73269,Eden Valley,39.050926,-120.99209,2.2
73273,Alturas Drive,37.574825,-122.39338,0.0
73491,Green Valley Estates,38.24776,-122.16866,0.8
73495,Enchanted Knolls Shelley,37.9007,-122.524796,0.7
73497,Florence Court,37.12816,-121.6647,1.9
73501,Aurora,37.66189,-120.99674,0.0
73507,Lowrey Rd,37.748894,-122.118324,1.2
73515,Bannock Circle,37.274788,-121.984795,2.1
73527,Partrick Road,38.31281,-122.370674,0.0
73533,Trump sucks - Vote him out!,37.91392,-121.590744,2.1
73559,Ojibwa St,38.858486,-119.99915,1.6
73571,Lola and Papa,37.932735,-122.52515,0.0
73589,HolbrookHouse,37.05646,-122.02592,0.0
73601,Cannery Outdoors,38.565853,-121.74078,2.0
73669,geosynch air,37.386703,-122.09437,0.2
73673,KAC_PhD,34.25892,-117.20848,10.2
73683,Harper Court,36.97484,-121.989395,1.9
73685,"Midpine way Sebastopol, CA",38.36575,-122.8189,0.1
73687,Mill Valley Tennis Club,37.907124,-122.53849,2.6
73707,Pomponio,37.368534,-122.2084,0.3
73715,Carquinez Ave -- El Cerrito,37.931435,-122.3122,2.2
73733,Pratt Barn,38.51779,-122.47275,11.9
73737,BV.SM Upper,37.52873,-122.29782,0.0
73785,Ozdachs,37.75326,-122.4335,1.9
73823,Big Trees - Sierra Parkway,38.303337,-120.26728,1.1
73863,Zen cabin,38.98548,-120.88208,2.0
73899,SGA Sensor,37.97025,-122.54552,0.7
73919,736 Le Mans Way,37.485394,-122.44131,3.0
